epoch,repeat,chain,state,pdb_path,mean_plddt,min_plddt,max_plddt,num_residues
7,5,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_7/your_model_epoch_7/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb,39.47601001669454,21.79,60.77,599
8,1,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_1/predictions/2olo_A_model_1_unrelaxed.pdb,47.79046272493574,27.47,71.47,389
8,1,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_1/predictions/4bp8_A_model_1_unrelaxed.pdb,53.725916083916104,26.72,74.74,715
8,1,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_1/predictions/5i6x_A_model_1_unrelaxed.pdb,48.59025500910747,24.73,68.07,549
8,1,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_1/predictions/6nbf_A_model_1_unrelaxed.pdb,44.16119246861927,24.1,63.88,478
8,1,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb,56.93587499999999,24.77,75.22,320
8,1,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,59.91596982758614,26.08,73.13,464
8,1,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb,44.310150250417394,24.47,67.19,599
8,2,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_2/predictions/2olo_A_model_1_unrelaxed.pdb,47.26969151670955,24.39,70.49,389
8,2,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_2/predictions/4bp8_A_model_1_unrelaxed.pdb,52.988125874125856,25.78,74.03,715
8,2,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_2/predictions/5i6x_A_model_1_unrelaxed.pdb,48.864717668488225,25.87,70.84,549
8,2,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_2/predictions/6nbf_A_model_1_unrelaxed.pdb,46.11763598326356,22.61,68.08,478
8,2,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,57.00209374999996,27.42,76.27,320
8,2,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,59.97939655172416,27.43,73.09,464
8,2,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb,44.57724540901508,24.9,68.55,599
8,3,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_3/predictions/2olo_A_model_1_unrelaxed.pdb,48.783907455012816,26.27,71.38,389
8,3,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_3/predictions/4bp8_A_model_1_unrelaxed.pdb,53.19594405594406,25.48,73.89,715
8,3,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_3/predictions/5i6x_A_model_1_unrelaxed.pdb,50.04841530054644,26.09,70.77,549
8,3,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_3/predictions/6nbf_A_model_1_unrelaxed.pdb,44.46257322175736,22.25,68.19,478
8,3,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_3/predictions/6xpf_A_model_1_unrelaxed.pdb,56.64559374999997,22.25,75.29,320
8,3,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb,60.30803879310346,28.41,74.07,464
8,3,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,45.036026711185315,23.75,68.22,599
8,4,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_4/predictions/2olo_A_model_1_unrelaxed.pdb,47.26843187660667,26.12,69.9,389
8,4,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_4/predictions/4bp8_A_model_1_unrelaxed.pdb,53.13430769230764,25.62,74.4,715
8,4,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_4/predictions/5i6x_A_model_1_unrelaxed.pdb,49.17573770491803,26.26,71.4,549
8,4,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb,45.45688284518828,23.37,67.72,478
8,4,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb,57.76856250000003,25.18,74.84,320
8,4,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb,60.159224137931076,27.87,73.39,464
8,4,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb,44.5795158597663,22.92,67.7,599
8,5,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_5/predictions/2olo_A_model_1_unrelaxed.pdb,47.77958868894601,25.04,71.02,389
8,5,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_5/predictions/4bp8_A_model_1_unrelaxed.pdb,52.92739860139863,26.61,74.64,715
8,5,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_5/predictions/5i6x_A_model_1_unrelaxed.pdb,49.47941712204008,26.51,70.58,549
8,5,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,44.46102510460254,23.15,66.03,478
8,5,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,57.58806250000002,23.41,75.75,320
8,5,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_5/predictions/7dsq_A_model_1_unrelaxed.pdb,59.976961206896505,28.21,74.08,464
8,5,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb,45.25914858096833,21.87,67.92,599
9,1,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_1/predictions/2olo_A_model_1_unrelaxed.pdb,49.296503856041106,23.21,71.85,389
9,1,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_1/predictions/4bp8_A_model_1_unrelaxed.pdb,52.77218181818181,28.8,72.43,715
9,1,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_1/predictions/5i6x_A_model_1_unrelaxed.pdb,46.759508196721335,24.95,65.73,549
9,1,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_1/predictions/6nbf_A_model_1_unrelaxed.pdb,43.43138075313803,22.62,66.61,478
9,1,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb,55.843281250000004,23.02,74.6,320
9,1,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,59.67103448275857,26.92,70.29,464
9,1,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb,45.30429048414023,23.04,67.66,599
9,2,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_2/predictions/2olo_A_model_1_unrelaxed.pdb,49.34275064267348,24.15,71.82,389
9,2,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_2/predictions/4bp8_A_model_1_unrelaxed.pdb,52.69686713286717,27.63,72.35,715
9,2,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_2/predictions/5i6x_A_model_1_unrelaxed.pdb,48.42497267759557,25.36,65.64,549
9,2,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_2/predictions/6nbf_A_model_1_unrelaxed.pdb,45.79566945606694,22.98,66.35,478
9,2,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,56.581437499999936,23.38,74.97,320
9,2,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,59.09495689655173,26.84,70.03,464
9,2,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb,44.98038397328879,23.34,67.96,599
9,3,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/2olo_A_model_1_unrelaxed.pdb,49.54899742930591,23.47,72.24,389
9,3,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/4bp8_A_model_1_unrelaxed.pdb,52.296419580419574,26.41,72.39,715
9,3,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/5i6x_A_model_1_unrelaxed.pdb,45.6792714025501,22.24,62.62,549
9,3,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/6nbf_A_model_1_unrelaxed.pdb,44.85705020920504,21.96,65.09,478
9,3,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/6xpf_A_model_1_unrelaxed.pdb,57.86568749999998,23.45,75.04,320
9,3,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb,60.14594827586212,26.74,70.66,464
9,3,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,45.32881469115193,22.32,69.13,599
9,4,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_4/predictions/2olo_A_model_1_unrelaxed.pdb,49.28856041131112,25.59,71.48,389
9,4,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_4/predictions/4bp8_A_model_1_unrelaxed.pdb,51.56418181818184,27.34,72.28,715
9,4,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_4/predictions/5i6x_A_model_1_unrelaxed.pdb,50.82918032786883,26.98,69.24,549
9,4,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb,45.24736401673637,22.12,69.36,478
9,4,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb,55.9354375,23.96,72.94,320
9,4,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb,59.099051724137965,26.92,69.78,464
9,4,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb,45.24143572621035,21.17,67.71,599
9,5,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_5/predictions/2olo_A_model_1_unrelaxed.pdb,49.16406169665811,23.61,71.48,389
9,5,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_5/predictions/4bp8_A_model_1_unrelaxed.pdb,51.24530069930067,27.95,72.58,715
9,5,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_5/predictions/5i6x_A_model_1_unrelaxed.pdb,49.75981785063748,24.32,66.89,549
9,5,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,45.96774058577402,22.72,69.81,478
9,5,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,56.909875,23.2,75.77,320
9,5,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_5/predictions/7dsq_A_model_1_unrelaxed.pdb,59.787650862069015,26.39,69.91,464
9,5,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb,45.09948247078462,22.33,67.19,599
10,1,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_1/predictions/2olo_A_model_1_unrelaxed.pdb,53.930000000000064,28.17,73.37,389
10,1,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_1/predictions/4bp8_A_model_1_unrelaxed.pdb,56.5106993006992,27.21,73.64,715
10,1,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_1/predictions/5i6x_A_model_1_unrelaxed.pdb,51.930327868852494,27.32,65.15,549
10,1,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_1/predictions/6nbf_A_model_1_unrelaxed.pdb,46.716506276150625,24.54,67.92,478
10,1,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb,59.489593750000004,25.77,74.63,320
10,1,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,61.10211206896553,28.82,72.44,464
10,1,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb,45.559332220367295,25.03,67.13,599
10,2,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_2/predictions/2olo_A_model_1_unrelaxed.pdb,53.64838046272491,24.03,73.13,389
10,2,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_2/predictions/4bp8_A_model_1_unrelaxed.pdb,56.41292307692311,27.03,73.93,715
10,2,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_2/predictions/5i6x_A_model_1_unrelaxed.pdb,51.37856102003642,24.98,65.47,549
10,2,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_2/predictions/6nbf_A_model_1_unrelaxed.pdb,46.651234309623426,24.91,67.63,478
10,2,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,59.15037499999996,24.69,75.71,320
10,2,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,60.653620689655206,26.86,72.09,464
10,2,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb,45.46903171953258,24.15,67.12,599
10,3,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_3/predictions/2olo_A_model_1_unrelaxed.pdb,53.87138817480718,27.24,73.29,389
10,3,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_3/predictions/4bp8_A_model_1_unrelaxed.pdb,56.50274125874128,28.18,73.45,715
10,3,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_3/predictions/5i6x_A_model_1_unrelaxed.pdb,54.35329690346082,25.34,68.51,549
10,3,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_3/predictions/6nbf_A_model_1_unrelaxed.pdb,46.36782426778247,23.86,66.79,478
10,3,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_3/predictions/6xpf_A_model_1_unrelaxed.pdb,59.277249999999945,25.78,75.17,320
10,3,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb,60.5085775862069,28.23,71.85,464
10,3,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,45.91707846410687,24.53,68.03,599
10,4,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_4/predictions/2olo_A_model_1_unrelaxed.pdb,53.40025706940872,26.35,74.07,389
10,4,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_4/predictions/4bp8_A_model_1_unrelaxed.pdb,56.33051748251742,26.48,73.39,715
10,4,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_4/predictions/5i6x_A_model_1_unrelaxed.pdb,55.55291438979963,28.55,69.18,549
10,4,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb,45.71489539748954,24.25,66.63,478
10,4,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb,58.56693749999996,26.33,75.47,320
10,4,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb,60.8833189655173,26.96,71.56,464
10,4,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb,45.79357262103508,23.16,67.53,599
10,5,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/2olo_A_model_1_unrelaxed.pdb,53.15894601542415,25.9,73.38,389
10,5,4bp8_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/4bp8_A_model_1_unrelaxed.pdb,56.130251748251816,28.99,73.42,715
10,5,5i6x_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/5i6x_A_model_1_unrelaxed.pdb,49.25857923497265,26.1,63.87,549
10,5,6nbf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,46.134686192468685,24.52,66.88,478
10,5,6xpf_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,60.31728125000002,23.43,75.75,320
10,5,7dsq_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/7dsq_A_model_1_unrelaxed.pdb,61.13881465517237,28.01,72.05,464
10,5,7evw_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb,45.462988313856386,24.74,67.57,599
11,1,2olo_A,unrelaxed,/users/sgsrehm1/COMP702_BeyondAF/code/COMP390_code/Result/openfold_inference_runs5times/epoch_11/your_model_epoch_11/repeat_1/predictions/2olo_A_model_1_unrelaxed.pdb,59.31221079691518,25.76,79.65,389
