,lo_A_model_1_relaxed_repeat001,lo_A_model_1_relaxed_repeat002,lo_A_model_1_relaxed_repeat003,lo_A_model_1_relaxed_repeat004,lo_A_model_1_relaxed_repeat005,lo_A_model_1_relaxed_repeat006,lo_A_model_1_relaxed_repeat007,lo_A_model_1_relaxed_repeat008,lo_A_model_1_relaxed_repeat009,lo_A_model_1_relaxed_repeat010,lo_A_model_1_relaxed_repeat011,lo_A_model_1_relaxed_repeat012,lo_A_model_1_relaxed_repeat013,lo_A_model_1_relaxed_repeat014,lo_A_model_1_relaxed_repeat015,lo_A_model_1_relaxed_repeat016,lo_A_model_1_relaxed_repeat017,lo_A_model_1_relaxed_repeat018,lo_A_model_1_relaxed_repeat019,lo_A_model_1_relaxed_repeat020,lo_A_model_1_relaxed_repeat021,lo_A_model_1_relaxed_repeat022,lo_A_model_1_relaxed_repeat023,lo_A_model_1_relaxed_repeat024,lo_A_model_1_relaxed_repeat025,lo_A_model_1_relaxed_repeat026,lo_A_model_1_relaxed_repeat027,lo_A_model_1_relaxed_repeat028,lo_A_model_1_relaxed_repeat029,lo_A_model_1_relaxed_repeat030,lo_A_model_1_relaxed_repeat031,lo_A_model_1_relaxed_repeat032,lo_A_model_1_relaxed_repeat033,lo_A_model_1_relaxed_repeat034,lo_A_model_1_relaxed_repeat035,lo_A_model_1_relaxed_repeat036,lo_A_model_1_relaxed_repeat037,lo_A_model_1_relaxed_repeat038,lo_A_model_1_relaxed_repeat039,lo_A_model_1_relaxed_repeat040,lo_A_model_1_relaxed_repeat041,lo_A_model_1_relaxed_repeat042,lo_A_model_1_relaxed_repeat043,lo_A_model_1_relaxed_repeat044,lo_A_model_1_relaxed_repeat045,lo_A_model_1_relaxed_repeat046,lo_A_model_1_relaxed_repeat047,lo_A_model_1_relaxed_repeat048,lo_A_model_1_relaxed_repeat049,lo_A_model_1_relaxed_repeat050,lo_A_model_1_relaxed_repeat051,lo_A_model_1_relaxed_repeat052,lo_A_model_1_relaxed_repeat053,lo_A_model_1_relaxed_repeat054,lo_A_model_1_relaxed_repeat055,lo_A_model_1_relaxed_repeat056,lo_A_model_1_relaxed_repeat057,lo_A_model_1_relaxed_repeat058,lo_A_model_1_relaxed_repeat059,lo_A_model_1_relaxed_repeat060,lo_A_model_1_relaxed_repeat061,lo_A_model_1_relaxed_repeat062,lo_A_model_1_relaxed_repeat063,lo_A_model_1_relaxed_repeat064,lo_A_model_1_relaxed_repeat065,lo_A_model_1_relaxed_repeat066,lo_A_model_1_relaxed_repeat067,lo_A_model_1_relaxed_repeat068,lo_A_model_1_relaxed_repeat069,lo_A_model_1_relaxed_repeat070,lo_A_model_1_relaxed_repeat071,lo_A_model_1_relaxed_repeat072,lo_A_model_1_relaxed_repeat073,lo_A_model_1_relaxed_repeat074,lo_A_model_1_relaxed_repeat075,lo_A_model_1_relaxed_repeat076,lo_A_model_1_relaxed_repeat077,lo_A_model_1_relaxed_repeat078,lo_A_model_1_relaxed_repeat079,lo_A_model_1_relaxed_repeat080,lo_A_model_1_relaxed_repeat081,lo_A_model_1_relaxed_repeat082,lo_A_model_1_relaxed_repeat083,lo_A_model_1_relaxed_repeat084,lo_A_model_1_relaxed_repeat085,lo_A_model_1_relaxed_repeat086,lo_A_model_1_relaxed_repeat087,lo_A_model_1_relaxed_repeat088,lo_A_model_1_relaxed_repeat089,lo_A_model_1_relaxed_repeat090,lo_A_model_1_relaxed_repeat091,lo_A_model_1_relaxed_repeat092,lo_A_model_1_relaxed_repeat093,lo_A_model_1_relaxed_repeat094,lo_A_model_1_relaxed_repeat095,lo_A_model_1_relaxed_repeat096,lo_A_model_1_relaxed_repeat097,lo_A_model_1_relaxed_repeat098,lo_A_model_1_relaxed_repeat099,lo_A_model_1_relaxed_repeat100
lo_A_model_1_relaxed_repeat050,0.41121394659136334,0.40851768049739284,0.4234730712336805,0.392091125433587,0.4117011360986874,0.39598731211881577,0.38797246336808844,0.38897098390923585,0.39941853302112046,0.3847437510008339,0.38507212783290684,0.36784272312450456,0.4092851159664192,0.4016176161289761,0.40867173796758666,0.39911006151400985,0.4285399572885204,0.3866301719248412,0.39290932748923135,0.3873570990372257,0.42537617787537496,0.38941664305523976,0.4007406233591753,0.39244135178683026,0.4121744217369531,0.37331312534722016,0.40160821198906393,0.4333073393766298,0.3989584436643766,0.4101750210893004,0.4062803108533866,0.3842542896109376,0.3970534174503638,0.4055500512426883,0.4091539125774019,0.4010848307875028,0.3461795989588875,0.3837165217953385,0.3858056616791555,0.4199698878775611,0.3823418165252206,0.4003781474359034,0.39870279643557904,0.39492416106131784,0.37678187054120116,0.38763067389193673,0.40891835409374244,0.39663487928800606,0.4009208641888285,0.0,0.39879073289247285,0.4432110687947063,0.4049656372854051,0.4066058961605953,0.41819114534939755,0.4110673151993221,0.3793305978062484,0.3870880245753812,0.4086693575212411,0.40993387233219053,0.4418497339713882,0.4080882538003791,0.3942471502124572,0.410202329782614,0.3987336176623151,0.422999507908682,0.3815010635849553,0.4009727799280203,0.4065826738467702,0.392450319427675,0.3825147196247665,0.3843658917875921,0.36996937583507367,0.42001679236135564,0.3867239240325975,0.40874776493113035,0.38238869737458026,0.3953355359437998,0.39874269493849,0.4134910170404001,0.39862047521646776,0.3798506219461104,0.3840001043156749,0.40715405020809803,0.4188674354366089,0.40009909359109747,0.4297740032253635,0.3945447023779879,0.43210066781302653,0.3848496352784589,0.4036087923033969,0.3920077442229404,0.4065691972594934,0.3949876222685345,0.4090492133488889,0.39168624125437806,0.42025719354551505,0.43710112820765007,0.40779146259711696,0.38738165851808626
lo_A_model_1_relaxed_repeat051,0.36881921163718584,0.34486081868376,0.36097586697438827,0.3691684969130202,0.3339476885010911,0.34507854012602385,0.3315628229753739,0.29031224865089345,0.346289962599878,0.3006255757030824,0.33542708667026727,0.3773500706540331,0.36601050666220564,0.3595224936802824,0.36608300535497157,0.33267369638875216,0.3697675486805523,0.3472767137022411,0.3579630818313815,0.3254488262131973,0.3765057323914274,0.29495810909861914,0.37743608351450675,0.31231989946115785,0.36099770347887855,0.33003428963049086,0.356634483058548,0.4167487758868013,0.348510092669377,0.3636997928813227,0.37255280659967294,0.33125248939599583,0.36279715263877693,0.3585059603481513,0.348927479952632,0.3435005773474833,0.325303028092019,0.3217936587291354,0.3671550915217288,0.41324661049701,0.34389317801126784,0.34090211047607,0.33631730197965237,0.3679393182537364,0.37934994469965827,0.3490889430055833,0.3559776479456398,0.350571207707963,0.3092797947107263,0.39879073289247285,0.0,0.41158690069538695,0.3322997853646041,0.3159224294063384,0.35337627617145034,0.36078340289630334,0.3318778667747152,0.32937474906538966,0.3641518650642295,0.36607659634561257,0.3721805213688771,0.3121601327810041,0.33922840158310663,0.38771673065936973,0.3448081301797485,0.4353250803801815,0.3947844525161773,0.3811029847410549,0.35514086749539137,0.33980988541541457,0.3193773000695476,0.3876956241637351,0.37224067314179765,0.38279803390815437,0.35562140097265915,0.3563086058513316,0.33107117949790565,0.3662504595787299,0.3519619647157642,0.3690226817257173,0.339721799841508,0.3477315410004977,0.4131527825700203,0.3419762476169825,0.4279804188426527,0.36050191525328623,0.4286486734665859,0.32224622935249797,0.36461165575662946,0.3488669581752301,0.41630189469306494,0.37109068644733495,0.40443920799221905,0.3296493997454016,0.3933089878743879,0.2975052685844055,0.34337102727927,0.3894352317316411,0.3623287025590716,0.35804156534944753
lo_A_model_1_relaxed_repeat052,0.4197086324994563,0.41868668568815537,0.44326910158893557,0.4335414268701313,0.40962214348004256,0.4153240629354611,0.3936493723177776,0.418674589648294,0.41054107846859533,0.41164007779620854,0.3910697335267544,0.4372309800321301,0.4150121083432756,0.4178294618950031,0.4301328935941138,0.40655857049708743,0.42052855222111885,0.3875705851998578,0.4235437391799924,0.42948273775726253,0.43732965210077035,0.4259877019052722,0.4355269118976742,0.42302165990601753,0.41006475639209355,0.40886828699316696,0.4337387121139478,0.4197421376139142,0.42789199498299724,0.4202548446809691,0.40887794401805894,0.3957267810809168,0.39881616662812014,0.41943309379646454,0.4110534983925724,0.39178141258916005,0.40832926627854,0.40579623772555784,0.40302646196185166,0.43555164567649396,0.4017735716311245,0.4056483885885913,0.4031795306133229,0.3752428684204793,0.3974076943599365,0.4195809272434076,0.43561578929123806,0.41200577103337627,0.39945775119885574,0.4432110687947063,0.41158690069538695,0.0,0.410366771292952,0.40715826662030724,0.40766174370650865,0.41392372114216575,0.4081446558339787,0.39460532427431416,0.41039309115820444,0.41475766404679104,0.41922696076849963,0.3805413657466808,0.4057822766954151,0.4210587853439322,0.414795121532214,0.4721462880405219,0.4422249636270386,0.4425947034599016,0.4033562343490788,0.3971977306027746,0.4221182024315397,0.42275481180145963,0.42399864361269807,0.4221867251599552,0.41261533697744784,0.4164542062046224,0.400241915401252,0.4103168111968931,0.4144824927144809,0.4374999856938481,0.40869487658389203,0.4155029701082925,0.42228040911210357,0.4087310346122762,0.4209399183712537,0.40618033022055977,0.44855641922764744,0.43402418792983705,0.42926363405841383,0.4191628689776967,0.40461702339659117,0.43160044178010093,0.41929510300606193,0.396110416536473,0.44643365049226014,0.4060551348427807,0.4033400252462744,0.45334118061036105,0.39927548834571014,0.4273987594399584
lo_A_model_1_relaxed_repeat053,0.3683298732998628,0.33132995971259127,0.3886468583992848,0.40008450466454615,0.34363944574150374,0.34422856465004475,0.31479670756831496,0.34436959052506033,0.3500793697049142,0.36377283074623284,0.32710102213816766,0.39226925003209706,0.37081575001312556,0.340915916869279,0.3697428639037207,0.3613406922161079,0.36380354396019443,0.31288422445259506,0.34354880247974184,0.36418030717947814,0.3634291850308514,0.33834136371084017,0.3741934196476232,0.35174390801268235,0.3570043859906978,0.3379449379941647,0.35977106852184554,0.4153566129000817,0.33739730064650475,0.3814474728387253,0.3551722465926108,0.3360960759158991,0.35170892829611905,0.3428116096544529,0.3413736871487598,0.35384380217495004,0.35232138404273894,0.357731047221125,0.3453913622733597,0.418421893857075,0.38510478294660894,0.3351777441473014,0.3390955739869926,0.3680174235472211,0.35052452011072704,0.3691005965284448,0.3636457424983771,0.3441435638811238,0.3149367854457392,0.4049656372854051,0.3322997853646041,0.410366771292952,0.0,0.3406061667103878,0.3423261753071611,0.36293518104011874,0.3319031694289271,0.3300870392866208,0.36467309522439906,0.3561865660212637,0.3809118267296111,0.3218993613779124,0.3253587433497152,0.3793003875256525,0.34256405058815614,0.4459032722274178,0.4109417983845323,0.399006312225752,0.34284182215922726,0.32845526518892804,0.34401608572697984,0.4021747034954046,0.387287474601016,0.386225193192959,0.34241471897554515,0.34834885413532835,0.3203181090527422,0.3339385207224791,0.3621337970714719,0.3970065746492561,0.3309473115662131,0.35568370961790424,0.38205584234070633,0.3789029794171046,0.43037555546413025,0.3607384732265305,0.42757107516816173,0.3404798011525015,0.3628732107718221,0.3494702715144582,0.39508786440595517,0.3783484931387621,0.3883836134383254,0.3321137488920736,0.39474716197638715,0.3298651911752286,0.334572517805869,0.39836435971372836,0.3485949726195464,0.35964602689840103
lo_A_model_1_relaxed_repeat054,0.3826479161761294,0.34481485152352037,0.38508873436304697,0.3893422059858726,0.3587096171187048,0.3607057935879281,0.34890599510350956,0.32950919412495233,0.36934880637756523,0.35016064165499045,0.3639720076016788,0.4005830514585956,0.37702771762423315,0.3652524162971036,0.38159367644862696,0.3485446135568372,0.3735750418244049,0.33390270399738725,0.37225700660962324,0.3444843962862359,0.395371359812808,0.3328912662355509,0.3797517824961627,0.3447744800011826,0.37656101421269395,0.35139851393212423,0.36269315311848277,0.4228535801132494,0.3447562635528778,0.36780141746539874,0.37261447243012136,0.3319671717916598,0.3507897894677805,0.3567141412122212,0.35832235069838203,0.3612657370428135,0.3390712299776691,0.3428107750170802,0.38600451419451143,0.4070511562160511,0.37215757273142347,0.35283685798792697,0.3539350424953026,0.37147442374465495,0.36218017315345263,0.3408271937003637,0.3856341970126345,0.35642739289953,0.33498032312549186,0.4066058961605953,0.3159224294063384,0.40715826662030724,0.3406061667103878,0.0,0.37825833834738876,0.36264632979670625,0.3518781408914114,0.3313833665444263,0.37400756611810787,0.3775567111046274,0.3855257451105717,0.33926209583588696,0.34853410577709987,0.37063611559854764,0.3745700444093369,0.4531915119405844,0.40599259315146174,0.400450461662945,0.3693536092935064,0.3533856278951667,0.34585412919876213,0.3840949080973651,0.3792948430555397,0.3717845838977651,0.35439173947364105,0.36026893467696613,0.3637852185901233,0.3766269998230453,0.3522020245461695,0.36332725644929253,0.36702340559903085,0.33096334872221866,0.4049163533606467,0.3773657659568048,0.4408493233454425,0.3768516896529423,0.4414599915931185,0.3177308674787263,0.39169456875623515,0.34458650138750874,0.4198219869364962,0.35320972545694107,0.39765446068181237,0.34608160159741896,0.38612539195431594,0.32211217267943937,0.33616608913597834,0.40061990591191987,0.3645071142483027,0.3657634342613164
lo_A_model_1_relaxed_repeat055,0.30346482710118755,0.26561667389963495,0.28614211581570914,0.3825767616319273,0.22975168532542092,0.2910389853389481,0.32792895004924555,0.33386426957779614,0.24117511550246054,0.3340487315926882,0.35612044867264225,0.3873055005894421,0.2787739866313168,0.3374857809753102,0.3894408889787816,0.25931542979856903,0.3617494845283256,0.33816178163408694,0.27657345414280216,0.355918887739186,0.26782406199428527,0.3461984843380166,0.28346936059777433,0.3540804447768763,0.27884982446933837,0.35040299709328965,0.28621880042502135,0.424618923658663,0.35666905993073483,0.34462652132251154,0.2982696881464035,0.3219446899777415,0.3489633534219224,0.34278686179319323,0.343861102477225,0.3429587244775659,0.3520020402463957,0.3520575531698189,0.3305837382743515,0.39837933483126464,0.36358306703978166,0.3560844927139612,0.3223038934202889,0.37525308579372274,0.3649604207674477,0.37698574860264844,0.28819546101250754,0.2725667221539546,0.35083595243671156,0.41819114534939755,0.35337627617145034,0.40766174370650865,0.3423261753071611,0.37825833834738876,0.0,0.2792793198279241,0.33399806395230985,0.33990901753305414,0.28986129582172687,0.2788514148932776,0.4211897448235084,0.3453547863708302,0.3578638338881846,0.37580254609045516,0.2994329404673271,0.42702222756270897,0.4013932103299688,0.34994379274817217,0.24229848344280622,0.27802517357025364,0.3394357431800778,0.41150086436530187,0.37420706821204885,0.35624986007577003,0.34691392359815443,0.29039837469051,0.3282120463257891,0.252960270450368,0.29684208216718616,0.3897772372865351,0.3303032377958568,0.37457672821718174,0.3837762819936727,0.28088476603096324,0.40257252165682283,0.2665978630838184,0.4313235444535807,0.36136436737534555,0.3442355466653362,0.28669574327701774,0.3925246773358289,0.2928131523739112,0.399029903756046,0.3110759398335841,0.32946890110513016,0.34649807444444086,0.3426764553858678,0.4138317406689844,0.3428605993081444,0.2875948310355047
lo_A_model_1_relaxed_repeat056,0.3045276837290293,0.29211149810431913,0.30516671491378816,0.37827350430997286,0.27670284335241896,0.309193745946112,0.34375778310866295,0.3285917844395147,0.2877204075211711,0.34436502076290465,0.35752223136854966,0.39648624790559206,0.32491935832364277,0.3544183007446401,0.36373326547350215,0.28293394387230375,0.3840226060346404,0.35710110853473725,0.31463715278285537,0.3520328863555543,0.3043816875750648,0.3452513338829057,0.29199535536314286,0.3727980272194482,0.2820844139528732,0.35262518450036984,0.2893152588910265,0.4044518005168784,0.3717082323735999,0.33847934790124334,0.29390445441704394,0.3017588877287942,0.3215962511970205,0.35820411217624426,0.37461308604294763,0.3407061588748859,0.34616062989329954,0.34460219440555995,0.3612232040544369,0.398413987321324,0.35988648663405326,0.37162239515127254,0.3509868368709179,0.37852741550889746,0.36937192952036374,0.34334240303589164,0.3137342578510613,0.22941425694048234,0.3382982743979905,0.4110673151993221,0.36078340289630334,0.41392372114216575,0.36293518104011874,0.36264632979670625,0.2792793198279241,0.0,0.32670742205839165,0.3436681284997126,0.30569075605992146,0.30095465654027703,0.4160402272285567,0.3582243205108167,0.34870420256570095,0.3643880558165228,0.2939601347141215,0.446107469233441,0.38939471021490213,0.3485492927005592,0.2844797475260824,0.2665228868468178,0.35819864055356293,0.420591177372455,0.38066503060062473,0.33915446491674167,0.3610854721098768,0.26122036695948736,0.32483538254179295,0.26502684291937517,0.2936450418218435,0.37508633245617207,0.3704283566116048,0.36642072646614454,0.38511477582396125,0.2959610325044283,0.4116082418735741,0.29803553282602996,0.42698976277040834,0.34548644977973014,0.3776474879816188,0.29844178062640975,0.38549130719849967,0.28977451645420116,0.40162146321365466,0.3338087739529239,0.3394234360730722,0.35447016618108546,0.3369698347447394,0.39896981072663207,0.371107533128192,0.3253762870633303
lo_A_model_1_relaxed_repeat057,0.35234395992328377,0.3299697389341988,0.35635513783756956,0.37394593873044,0.345766962795466,0.37259047542150237,0.3005944039867584,0.3172988193683238,0.3373810180776097,0.32121465643377545,0.3022780461220794,0.37950457124971204,0.3545959840073007,0.32266012537854594,0.34402668991845936,0.3369762029778817,0.34042815757822237,0.316032268684363,0.340663536656683,0.3635079445501473,0.3560730422889682,0.3261421002077116,0.34455785355904045,0.3364324317242317,0.33478445225349457,0.315833071934544,0.3743887722537891,0.3798721643268022,0.3600428761623404,0.30759071146522815,0.3565116719632974,0.31526730942939485,0.3415918303191289,0.31190984904967606,0.3138761772570503,0.3454254493500084,0.34689779903550777,0.3391378448735336,0.30202004689548756,0.40025338898430224,0.3553365085869505,0.2914064852195985,0.32187522796080653,0.36688094922098036,0.3597536512066407,0.36122253077320277,0.35757776748521974,0.3294233049997633,0.30570896049423607,0.3793305978062484,0.3318778667747152,0.4081446558339787,0.3319031694289271,0.3518781408914114,0.33399806395230985,0.32670742205839165,0.0,0.3106985530125027,0.3321727578514759,0.34814345126821533,0.3903999270034407,0.3155958100285589,0.321087030661379,0.3803987817938851,0.33667561851581157,0.44254708857703656,0.4089701291336632,0.3785828177935037,0.342314222873792,0.32416583826955214,0.28724461817828567,0.37211232478966877,0.3724471907146631,0.38282281112941796,0.343008986064132,0.34737457983054304,0.2942037579909932,0.3184243666135161,0.36898205096480197,0.37484695971099724,0.3351088905512153,0.34665010414930486,0.36882099592976886,0.3461564557327995,0.41372774112551847,0.34949618347039496,0.4111135302613482,0.3411121673725722,0.3645407481771346,0.35774708339767386,0.37959461849713905,0.3620895485949805,0.38639361875204836,0.3089654619085449,0.38800310456997256,0.3200109082547075,0.3351174286531879,0.40295869286380515,0.35394058002961803,0.3364523744694381
lo_A_model_1_relaxed_repeat058,0.3561747573830193,0.32892681089290576,0.3576687352528821,0.3716858704149169,0.3410673728014739,0.33536860766072285,0.3099461395824444,0.3020702056740073,0.3243656073172685,0.31908282365992774,0.31769975298575587,0.3667775615891254,0.3383630120107629,0.3470240537028446,0.34999382786301125,0.3134854134324387,0.3509622578537018,0.3278121430705277,0.33501657977890065,0.3529615151647706,0.36258632241401045,0.3249944645726466,0.347749971845369,0.31985238905913826,0.3525697609518224,0.3382439715105551,0.362044267323964,0.4073063755306632,0.34501767490126867,0.3408145590528298,0.3497324544556465,0.3328418837818158,0.35032921365469105,0.3115411871676999,0.3117884173079269,0.3463400712036021,0.32170855576093316,0.31220609641397834,0.3421571725950313,0.3885979346220986,0.3579407404538927,0.3151996891859937,0.2958509948585576,0.3424786366988982,0.3630906908547887,0.3584399116214663,0.3638834805409371,0.33095625961701536,0.3206455844761673,0.3870880245753812,0.32937474906538966,0.39460532427431416,0.3300870392866208,0.3313833665444263,0.33990901753305414,0.3436681284997126,0.3106985530125027,0.0,0.32923103714960367,0.3659094535306771,0.37656439544901954,0.31290342771961416,0.344347987478781,0.3629542193984153,0.34643873876037157,0.43577756791526134,0.3981327662612253,0.3857104994856217,0.34651306160056894,0.3458145822863582,0.2995982526961698,0.37756894982785044,0.35883913133120676,0.36489107081734923,0.3325370030073326,0.3416222344534403,0.31592098032308263,0.3498796850224607,0.347244991909595,0.36863332639305807,0.34454087133048145,0.3356424028690648,0.3940726787138722,0.36154587818349354,0.422002617136214,0.3493055034836246,0.4153764171859307,0.3226029684462895,0.36250949373390245,0.3299594634139525,0.3884452336827104,0.35774876295562563,0.398107791960957,0.3088443547796464,0.3890111450312345,0.3107923787967923,0.32858386047087834,0.4017990301855929,0.3651280371978104,0.31629064339871593
lo_A_model_1_relaxed_repeat059,0.3067933277024564,0.2522720787497859,0.2632085505044531,0.3900539561370198,0.2793949624892648,0.3191180622045371,0.33671067291254503,0.3301219265804014,0.2824480151442763,0.3382812739640421,0.3552920980886496,0.37523219325573315,0.28520659881167276,0.368898604304097,0.3655060575579945,0.26286171345514026,0.36018358853993476,0.3358775153136573,0.2773345438512153,0.3776277507927782,0.2674863653551895,0.37502961256470024,0.28467460027206015,0.3555759397471075,0.2734556584508166,0.3492001078287094,0.3112988159143873,0.4035769963570212,0.38793381734266785,0.3271479039715238,0.28429487603175563,0.344198224486455,0.35167691473924617,0.3474576373145122,0.3288176242887818,0.34611925802031324,0.34440523258890954,0.34635337169280694,0.3475582515168139,0.40194441569042977,0.38835550723531653,0.3404221060689643,0.33748446687086653,0.382612882723192,0.3861382853245961,0.37285608418475735,0.27003592194674936,0.2703567822333496,0.3529298989754822,0.4086693575212411,0.3641518650642295,0.41039309115820444,0.36467309522439906,0.37400756611810787,0.28986129582172687,0.30569075605992146,0.3321727578514759,0.32923103714960367,0.0,0.2974454903717474,0.4121233616722686,0.34629078885163944,0.3511977869389083,0.3785280958043996,0.284249482392393,0.4332996135224261,0.41257015703735217,0.3473157234146539,0.27794700043366455,0.284384182711085,0.33240154457875265,0.40711072404310517,0.3995380379598719,0.31504846687563276,0.33835286454263397,0.2890796406297224,0.3636942072605086,0.2699897735571941,0.33231726399406014,0.4025136328207789,0.33446333500199704,0.36333666704511997,0.3969347502981788,0.30329020743912793,0.4090933133843598,0.25345944079062066,0.413135953610856,0.36323416110546575,0.3617968588805757,0.2747063460095367,0.40260620916306344,0.3279930300386491,0.3912877752152553,0.3154407865870112,0.3326487963984696,0.3619153071597129,0.34977454418476006,0.4187757892470786,0.365084935342868,0.28144660033690533
lo_A_model_1_relaxed_repeat060,0.3374173135609686,0.27138631013301107,0.29451679589034724,0.403801959987619,0.2458143454270715,0.31447574285932484,0.3248439704692309,0.33634516299410033,0.27850212472509944,0.35391786346164167,0.36926741844267685,0.38254602236524143,0.29975206731530596,0.37440302506634066,0.38657966067634875,0.2901263599210352,0.3681181700547577,0.36195246251628443,0.3062900903659246,0.37489603709109737,0.29735226432417233,0.3663438037506503,0.2924906122015495,0.36914365581248915,0.2955163759747364,0.34068323172366793,0.2545848537964238,0.4047207129711406,0.3579217551820761,0.3498881080086806,0.2438308942836266,0.34190072934516025,0.35797662985876016,0.3591786051343622,0.3644630361518573,0.3602534078710284,0.35663380111436693,0.36373932246421187,0.3457043979445822,0.420108167827347,0.373476073775019,0.3657617915062946,0.343291273449127,0.37804928110147856,0.37508667572462717,0.34713175855408657,0.27551138561799987,0.29163281634756993,0.358950345452843,0.40993387233219053,0.36607659634561257,0.41475766404679104,0.3561865660212637,0.3775567111046274,0.2788514148932776,0.30095465654027703,0.34814345126821533,0.3659094535306771,0.2974454903717474,0.0,0.4268314908746647,0.34068432352776074,0.36087181829809595,0.38361524745892944,0.31625300894258074,0.437035205791906,0.403120020679898,0.3736096974231045,0.23479598790663553,0.28288939385550854,0.34681180245677773,0.41742987040889284,0.3918813066633317,0.36712154123286744,0.34778831145557726,0.2747486300751709,0.3548356326248218,0.25928580239718035,0.31240627779132973,0.3999635891868788,0.3478303485308383,0.38855754669784914,0.4156882704592768,0.32310395533227243,0.42705180891365335,0.2539141936553135,0.43269564612384886,0.35935238204000464,0.35936380759457376,0.30887474022686706,0.3991089144682332,0.3000504011071773,0.411678409706652,0.3475147818512908,0.32363917809277437,0.356962507498556,0.3558359960432818,0.4178695198531685,0.3578512810399273,0.30813946269382925
lo_A_model_1_relaxed_repeat061,0.4243492704016526,0.39891175283791463,0.440663305465723,0.4249999410923127,0.4155126106554817,0.4067779110960315,0.36420686162449406,0.39299058804122045,0.408722704198138,0.3896510305491459,0.36909567404012733,0.41836667217780066,0.42168640925921974,0.42430486785680577,0.4007353041311811,0.3870460006004839,0.41191575871126623,0.3832771495805065,0.412955432027721,0.4080657819560879,0.43407066136263345,0.399950712270982,0.43027053405382554,0.3963177075553001,0.4200139312356744,0.3708621976839356,0.41498897722231476,0.4462267814535667,0.40852286337469157,0.4150005601802586,0.4104415431848486,0.4029439944470499,0.40095133650971543,0.3918978436857631,0.40205971840932037,0.4046727426109934,0.37831419600814287,0.3737954808668132,0.410491104735826,0.43453690015528773,0.40738451851137736,0.39132839317108054,0.38036181103803957,0.3952427406472316,0.4016461834156532,0.4034562056422539,0.42940665054323296,0.4051156072305106,0.36546390062623724,0.4418497339713882,0.3721805213688771,0.41922696076849963,0.3809118267296111,0.3855257451105717,0.4211897448235084,0.4160402272285567,0.3903999270034407,0.37656439544901954,0.4121233616722686,0.4268314908746647,0.0,0.3561539909028839,0.3882161617822674,0.42257447219319366,0.40602198013751983,0.4585844363524168,0.4462045310705906,0.4306146918946641,0.407464542459765,0.39775568521594046,0.3990292584135907,0.4122399470730657,0.3984346696510877,0.4087951171217025,0.3945216041452471,0.4115868311783405,0.3912405711954682,0.4204352265037561,0.4116512336886954,0.41194017371930514,0.405834310821265,0.38715073788946186,0.443198157239885,0.41810123285586437,0.44811201465973155,0.41015147765293614,0.44602045796918177,0.3969630058834919,0.43945189557728204,0.39913038518469424,0.4348980772838376,0.42108936318585505,0.4199113947002887,0.3927617631276081,0.4299621036632789,0.3811262205546576,0.38223216847246716,0.3988829897162557,0.4118179452483977,0.41519314842698846
lo_A_model_1_relaxed_repeat062,0.3528454131071947,0.33144949791930367,0.36693315845722285,0.38765159940065086,0.32285568601376113,0.35988346548119227,0.26133650110485557,0.3306016538146885,0.3440426995490801,0.3324925591044102,0.314544473862117,0.37398270216208135,0.3443518927451917,0.34508724612653946,0.34173076268180796,0.3387089432119132,0.33554137069059203,0.3147392589819264,0.3577959073296672,0.3517894984447701,0.3723310939079638,0.3262274937561263,0.36123365955489534,0.3355169819956051,0.3391413461178658,0.306662312589604,0.36709258654439103,0.3802129513996297,0.3678008729153731,0.34969440981735855,0.36515847971474286,0.34675635738612887,0.3233458399126873,0.3077102663406681,0.32094798779969824,0.32839432488705667,0.3417875671504966,0.33438282567420463,0.3324701843204721,0.40641465959839673,0.36759773840685034,0.32551286704129234,0.3195043102868027,0.342544213075191,0.3632072204383343,0.34885592699114726,0.35887891725931587,0.3589506642968385,0.30206636946103504,0.4080882538003791,0.3121601327810041,0.3805413657466808,0.3218993613779124,0.33926209583588696,0.3453547863708302,0.3582243205108167,0.3155958100285589,0.31290342771961416,0.34629078885163944,0.34068432352776074,0.3561539909028839,0.0,0.31309132894015246,0.36622479552642134,0.3505130513142569,0.4438275451598654,0.4156241837149255,0.38078407175064266,0.33270616248867396,0.3285274293219384,0.3315409464027496,0.38016241540780715,0.3947931132745153,0.3793897290697327,0.3325036168551334,0.34659719233413533,0.32415992450079406,0.35336971767211195,0.35841644243654586,0.3700809175718019,0.33705800284495724,0.35085927629130265,0.3907545248777631,0.364404623480183,0.4117132980255818,0.3291508561784898,0.4161473960290336,0.3399689458173668,0.35671081245120595,0.3488036368935355,0.3915629881343243,0.3664754996524236,0.38428980629434517,0.316184061133735,0.3834299685373226,0.3110642123517403,0.31164325189561604,0.37570092814709216,0.32322290638242274,0.3558907099446299
