epoch,repeat,chain,status,relax_success,relax_error,unrelaxed_path,relaxed_path,relaxed_exists,mean_plddt,min_plddt,max_plddt,num_residues,state,pdb_path
4,3,6nbf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/6nbf_A_model_1_relaxed.pdb,True,37.34734309623428,24.45,56.94,478,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/6nbf_A_model_1_unrelaxed.pdb
4,3,6xpf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/6xpf_A_model_1_relaxed.pdb,True,39.80818749999999,23.63,56.01,320,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/6xpf_A_model_1_unrelaxed.pdb
4,3,7dsq_A,error,0,1,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/7dsq_A_model_1_relaxed.pdb,False,38.50349137931033,24.43,52.43,464,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb
4,3,7evw_A,error,0,1,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,False,36.6997495826377,23.26,55.99,599,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
4,4,2olo_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/2olo_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/2olo_A_model_1_relaxed.pdb,True,36.57508997429306,24.78,62.29,389,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/2olo_A_model_1_unrelaxed.pdb
4,4,4bp8_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/4bp8_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/4bp8_A_model_1_relaxed.pdb,True,34.003496503496486,23.96,53.59,715,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/4bp8_A_model_1_unrelaxed.pdb
4,4,5i6x_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/5i6x_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/5i6x_A_model_1_relaxed.pdb,True,35.660856102003656,24.66,49.23,549,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/5i6x_A_model_1_unrelaxed.pdb
4,4,6nbf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/6nbf_A_model_1_relaxed.pdb,True,37.64617154811719,24.64,54.84,478,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb
4,4,6xpf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/6xpf_A_model_1_relaxed.pdb,True,39.55190625,23.36,55.53,320,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb
4,4,7dsq_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/7dsq_A_model_1_relaxed.pdb,True,38.29422413793104,24.14,50.67,464,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb
4,4,7evw_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/7evw_A_model_1_relaxed.pdb,True,36.8770116861436,22.54,52.47,599,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb
4,5,2olo_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/2olo_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/2olo_A_model_1_relaxed.pdb,True,36.5645758354756,25.06,59.51,389,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/2olo_A_model_1_unrelaxed.pdb
4,5,4bp8_A,error,0,1,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/4bp8_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/4bp8_A_model_1_relaxed.pdb,False,34.086181818181835,24.45,55.41,715,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/4bp8_A_model_1_unrelaxed.pdb
4,5,5i6x_A,error,0,1,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/5i6x_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/5i6x_A_model_1_relaxed.pdb,False,36.32905282331512,23.62,48.33,549,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/5i6x_A_model_1_unrelaxed.pdb
4,5,6nbf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/6nbf_A_model_1_relaxed.pdb,True,37.35110878661087,24.35,55.55,478,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb
4,5,6xpf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/6xpf_A_model_1_relaxed.pdb,True,40.5155,24.04,55.61,320,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb
4,5,7dsq_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/7dsq_A_model_1_relaxed.pdb,True,38.17887931034483,22.49,50.38,464,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/7dsq_A_model_1_unrelaxed.pdb
4,5,7evw_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/7evw_A_model_1_relaxed.pdb,True,36.68100166944913,23.61,54.96,599,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb
5,1,2olo_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/2olo_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/2olo_A_model_1_relaxed.pdb,True,38.20637532133679,26.5,59.46,389,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/2olo_A_model_1_unrelaxed.pdb
5,1,4bp8_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/4bp8_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/4bp8_A_model_1_relaxed.pdb,True,38.74605594405597,25.12,62.61,715,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/4bp8_A_model_1_unrelaxed.pdb
5,1,5i6x_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/5i6x_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/5i6x_A_model_1_relaxed.pdb,True,38.52948998178504,25.5,51.24,549,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/5i6x_A_model_1_unrelaxed.pdb
5,1,6nbf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/6nbf_A_model_1_relaxed.pdb,True,37.6749790794979,24.4,60.01,478,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/6nbf_A_model_1_unrelaxed.pdb
5,1,6xpf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/6xpf_A_model_1_relaxed.pdb,True,45.76934375000001,25.48,62.67,320,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/6xpf_A_model_1_unrelaxed.pdb
5,1,7dsq_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/7dsq_A_model_1_relaxed.pdb,True,39.48002155172417,25.98,53.07,464,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb
5,1,7evw_A,error,0,1,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/7evw_A_model_1_relaxed.pdb,False,37.29422370617696,23.37,55.81,599,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb
5,2,2olo_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/2olo_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/2olo_A_model_1_relaxed.pdb,True,38.26521850899741,25.72,62.28,389,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/2olo_A_model_1_unrelaxed.pdb
5,2,4bp8_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/4bp8_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/4bp8_A_model_1_relaxed.pdb,True,38.22176223776224,25.44,60.45,715,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/4bp8_A_model_1_unrelaxed.pdb
5,2,5i6x_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/5i6x_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/5i6x_A_model_1_relaxed.pdb,True,39.87378870673953,25.17,61.15,549,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/5i6x_A_model_1_unrelaxed.pdb
5,2,6nbf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/6nbf_A_model_1_relaxed.pdb,True,37.62276150627616,24.79,58.71,478,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/6nbf_A_model_1_unrelaxed.pdb
5,2,6xpf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/6xpf_A_model_1_relaxed.pdb,True,46.28074999999998,25.45,62.5,320,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/6xpf_A_model_1_unrelaxed.pdb
5,2,7dsq_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7dsq_A_model_1_relaxed.pdb,True,41.13017241379311,24.13,57.27,464,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb
5,2,7evw_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7evw_A_model_1_relaxed.pdb,True,37.84217028380636,23.31,59.59,599,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb
5,3,2olo_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/2olo_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/2olo_A_model_1_relaxed.pdb,True,38.16701799485859,26.17,61.85,389,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/2olo_A_model_1_unrelaxed.pdb
5,3,4bp8_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/4bp8_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/4bp8_A_model_1_relaxed.pdb,True,38.8135244755245,25.88,62.47,715,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/4bp8_A_model_1_unrelaxed.pdb
5,3,5i6x_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/5i6x_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/5i6x_A_model_1_relaxed.pdb,True,39.444262295081934,24.83,56.58,549,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/5i6x_A_model_1_unrelaxed.pdb
5,3,6nbf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/6nbf_A_model_1_relaxed.pdb,True,37.63776150627618,23.93,59.81,478,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/6nbf_A_model_1_unrelaxed.pdb
5,3,6xpf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/6xpf_A_model_1_relaxed.pdb,True,45.22196875000001,26.53,61.8,320,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/6xpf_A_model_1_unrelaxed.pdb
5,3,7dsq_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/7dsq_A_model_1_relaxed.pdb,True,40.83426724137931,23.9,56.79,464,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb
5,3,7evw_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,True,37.43497495826374,23.18,57.65,599,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
5,4,2olo_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/2olo_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/2olo_A_model_1_relaxed.pdb,True,37.670694087403625,26.67,58.55,389,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/2olo_A_model_1_unrelaxed.pdb
5,4,4bp8_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/4bp8_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/4bp8_A_model_1_relaxed.pdb,True,39.16118881118883,25.88,61.53,715,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/4bp8_A_model_1_unrelaxed.pdb
5,4,5i6x_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/5i6x_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/5i6x_A_model_1_relaxed.pdb,True,39.58728597449906,25.33,53.65,549,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/5i6x_A_model_1_unrelaxed.pdb
5,4,6nbf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/6nbf_A_model_1_relaxed.pdb,True,38.28345188284523,25.37,56.53,478,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/6nbf_A_model_1_unrelaxed.pdb
5,4,6xpf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/6xpf_A_model_1_relaxed.pdb,True,45.231656250000015,25.69,61.99,320,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/6xpf_A_model_1_unrelaxed.pdb
5,4,7dsq_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/7dsq_A_model_1_relaxed.pdb,True,40.397392241379336,24.85,54.01,464,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb
5,4,7evw_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/7evw_A_model_1_relaxed.pdb,True,37.59050083472459,24.21,61.15,599,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb
5,5,2olo_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/2olo_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/2olo_A_model_1_relaxed.pdb,True,37.953727506426695,26.82,61.86,389,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/2olo_A_model_1_unrelaxed.pdb
5,5,4bp8_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/4bp8_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/4bp8_A_model_1_relaxed.pdb,True,38.54325874125874,25.97,63.37,715,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/4bp8_A_model_1_unrelaxed.pdb
5,5,5i6x_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/5i6x_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/5i6x_A_model_1_relaxed.pdb,True,40.01938069216759,25.72,54.22,549,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/5i6x_A_model_1_unrelaxed.pdb
5,5,6nbf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/6nbf_A_model_1_relaxed.pdb,True,37.657196652719655,24.21,57.3,478,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/6nbf_A_model_1_unrelaxed.pdb
5,5,6xpf_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/6xpf_A_model_1_relaxed.pdb,True,44.92565625000001,24.97,64.17,320,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/6xpf_A_model_1_unrelaxed.pdb
5,5,7dsq_A,success,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/7dsq_A_model_1_relaxed.pdb,True,40.62405172413793,25.64,56.5,464,unrelaxed,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_5/predictions/7dsq_A_model_1_unrelaxed.pdb
